"ID","FOURNISSEUR_NOM","FOURNISSEUR_REFERENCE","SizesColors","DATE_CREATION","Title","Image","Description","Category","Subcategory","SubSubcategory"
dbbe2da0-fb82-4382-a683-172aa554508a,A10,14.099263,,06/01/2024,Lampe frontale HM2 - 270 Lumens,https://www.vsmdiffusion.fr/13339-large_default/lampe-frontale-hm2-270-lumens.jpg,"Caractéristiques : Lampe frontale compacte et légère à tête pivotante jusqu'à 60° avec crochet de suspension et sifflet d'alerteÉclairage deux couleurs : blanc et rougeSystème de détection intelligent : passez simplement votre main devant la lampe pour l'allumer ou l'éteindreDistance d'éclairage maximale : 81 mIntensité lumineuse maximale : 270 lumensAutonomie minimale : 5,5 heuresAutonomie maximale : 21 heuresCinq intensités lumineuses (30, 60, 100 et 270 lm en éclairage blanc et 3 lm en éclairage rouge)Mode clignotant en éclairage blanc et mode S.O.S. en éclairage rougeFabriquée en polymèreRésistance aux chutes : 1 m de hauteurÉtanchéité : norme IPX-4 (résistance aux intempéries)Alimentation par 3 piles LR03 - AAA (non fournies)Livrée avec un bandeau élastique ajustableGarantie : 1 an Dimensions : Longueur 6,6 cm x hauteur 4,5 cm x profondeur 3,7 cm Poids :Poids net : 40 g (sans pile)Poids brut : 75 g (avec piles) Coloris :  Noir",Accessoires,,
8543c997-a0e0-4db2-89d1-8fabba28bfec,A10,30.027151,,17/08/2023,Lampe frontale Hybrid éclairage 4 couleurs Aria 1 camo fr/ce - 350 Lumens,https://www.vsmdiffusion.fr/13178-large_default/lampe-frontale-hybrid-eclairage-4-couleurs-aria-1-camo-fr-ce-350-lumens.jpg,"Caractéristiques :Distance d'éclairage maximale : 70 mIntensité lumineuse maximale avec piles (fournies) : 350 lumensIntensité lumineuse maximale avec batterie (en option) : 450 lumensAutonomie au plus faible : 110 heuresQuatre intensités lumineuses (7, 100 et 350 lm en éclairage blanc et 4 lm en éclairage rouge/vert/bleu)Mode clignotant en éclairage rouge/vert/bleu (visible à 700 m pendant 300 heures)Vision confortable de près grâce à un faisceau large et homogèneRésistance aux chocs : IK07 (EN/IEC 62262)Résistance aux chutes : 2 m de hauteur (ANSI/PLATO FL 1)Étanchéité à la poussière et à l’eau : norme IP67 (étanche à l'immersion à 1 mètres de profondeur pendant 30 minutes)Livrée avec trois piles alcalines LR03/AAA 1.5V non rechargeablesPeut être également alimentée par une batterie Lithium-Ion Core 3.6V 1250 mAh réf 30.027345 (vendue séparément) rechargeable directement via sa prise USB intégrée (cordon fourni avec la batterie)Témoin lumineux à l'allumage et à l'extinction de la lampe permettant de consulter le niveau de chargeFonction LOCK pour éviter les allumages intempestifs lors du transport / stockageLivrée avec un bandeau élastique ajustable avec boucle d'ouverture rapide pour une mise en place facileMontage possible sur un casque selon modèle grâce aux adaptateurs réf 30.027158 et réf 30.027159 (vendus séparément) Garantie : 5 ans Poids : Poids net : 70 g (sans piles)Poids brut : 105 g (avec piles)Coloris :  Camo CE",Accessoires,,
00cc5155-f7cb-4d1a-8f5b-700a88b169f0,A10,14.099258,,01/12/2022,Lampe frontale rechargeable HM1 - 440 Lumens,https://www.vsmdiffusion.fr/7074-large_default/lampe-frontale-rechargeable-hm1-440-lumens.jpg,"Caractéristiques : Lampe frontale rechargeable à tête pivotante jusqu'à 60° led Cree XPG-3Fabriquée en alliage d'aluminium de qualité aéronautiqueDistance d'éclairage maximale : 100 mIntensité lumineuse maximale : 440 lumensAutonomie minimale : 70 heuresAutonomie maximale : 2,5 heuresTrois intensités lumineuses en éclairage principal blanc (440, 330 et 100 lm)Deux intensités lumineuses en éclairage secondaire blanc (120 et 10 lm)Résistance aux chutes : 2 m de hauteurEtanchéité : norme IPX-6 (résistance aux projections des jets d'eau puissants)Dimensions de la lampe : 60mm x 43mm x 41mmPoids net : 70 g (sans batterie)Poids brut : 95 g (avec batterie)Couleur : noir Rechargement de la lampe par cordon USB non magnétique réf 99299 (fourni)Livrée avec une batterie Lithium-Ion 1800 mAh rechargeable et un bandeau élastique ajustableGarantie : 2 ans",Accessoires,,
86636e06-a1e1-4230-977b-6a2f85570f05,A10,14.099275,,06/01/2024,Lampe tactique compacte rechargeable EC20 LED - 1100 lumens,https://www.vsmdiffusion.fr/13350-large_default/lampe-tactique-compacte-rechargeable-ec20-led-1100-lumens.jpg,"Caractéristiques : Lampe tactique compacte rechargeable avec fonction powerbankDistance d'éclairage maximale : 200 mIntensité lumineuse maximale : 1100 lumensAutonomie minimale : 3,5 heuresAutonomie maximale : 160 heuresTrois intensités lumineuses (10, 300 et 1100 lm)Mode S.O.S. (300 lm)Fabriquée en alliage d'aluminium de qualité aéronautiqueRésistance aux chutes : 1 m de hauteurÉtanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes)Livrée avec une batterie intégrée Lithium-Ion 21700 4000 mAh, un cordon de rechargement USB type-C vers USB type-C, un embout prise USB, un embout prise I-Phone et une dragonneGarantie : 1 an Dimensions : Diamètre de la tête 2,8 cm x diamètre du corps 2,8 cm x longueur de la lampe 12 cm Poids :150 g (avec batterie) Coloris :  Noir",Accessoires,,
5867fa72-fae2-4b0e-a7ad-f7453cc84088,A10,14.099256,,01/12/2022,Lampe tactique rechargeable A1 LED - 1100 lumens,https://www.vsmdiffusion.fr/9983-large_default/lampe-tactique-rechargeable-a1-led-1100-lumens.jpg,"Caractéristiques : Lampe tactique led 10W haute performanceFabriquée en alliage d'aluminium de qualité aéronautiqueDistance d'éclairage maximale : 230 mIntensité lumineuse maximale : 1100 lumensAutonomie minimale : 3 heuresAutonomie maximale : 72 heuresTrois intensités lumineuses (30, 200 et 1100 lm)Mode clignotant (1000 lm)Résistance aux chutes : 1 m de hauteurEtanchéité : norme IPX-6 (résistance aux projections des jets d'eau puissants)Brise-vitreRechargement de la lampe par cordon USB non magnétique réf 99299 (fourni)Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh réf 99320, une dragonne et un joint d'étanchéité de rechangeGarantie : 1 an Dimensions : L16 x Diamètre 3,5 cmPoids :Poids brut : 175 g (avec batterie) Coloris :Noir",Accessoires,,
235b9bf1-ba56-4475-8e1a-fe6e9fefc4f9,A10,14.099276,,06/01/2024,Lampe tactique rechargeable A1 PRO LED - 1300 lumens,https://www.vsmdiffusion.fr/13355-large_default/lampe-tactique-rechargeable-a1-pro-led-1300-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable polyvalente avec embout brise-vitreDistance d'éclairage maximale : 230 mIntensité lumineuse maximale : 1300 lumensAutonomie minimale : 3,2 heuresAutonomie maximale : 50 heuresTrois intensités lumineuses (30, 200 et 1300 lm)Mode clignotant (1300 lm)Fabriquée en alliage d'aluminium de qualité aéronautiqueRésistance aux chutes : 1 m de hauteurÉtanchéité : norme IPX-6 (résistance aux projections des jets d'eau puissants)Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh, un cordon de rechargement USB vers USB type-C, une dragonne et un joint d'étanchéité de rechangeGarantie : 1 an Dimensions : Diamètre de la tête 3,5 cm x diamètre du corps 2,7 cm x longueur de la lampe 16 cm Poids :Poids net : 135 g (sans batterie)Poids brut : 185 g (avec batterie) Coloris :  Noir",Accessoires,,
638ea26d-3d87-4f69-8aa6-15bad523e6b2,A10,14.099289,,01/12/2022,Lampe tactique rechargeable AR10 LED - 1080 Lumens,https://www.vsmdiffusion.fr/4400-large_default/lampe-tactique-xt2c-klarus-900-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable led Cree XM-L2 U2 à tête orientable jusqu'à 90° avec clip ceinture Culot aimanté pour stabiliser la lampe lors d'une utilisation mains-libres Distance d'éclairage maximale : 153 m Intensité lumineuse maximale : 1080 lumens Autonomie maximale : 220 heures Quatre intensités lumineuses (10, 150, 450 et 1080 lm) Mode clignotant (1080 lm) et mode S.O.S. (150 lm) Fabriquée en alliage d'aluminium de qualité aéronautique Résistance aux chutes : 1 m de hauteur Etanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes) Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh réf 99320 rechargeable par cordon USB non magnétique réf 99299 (fourni) Adaptateur secteur réf 99322 et adaptateur allume-cigare réf 99324 vendus séparément Peut être également alimentée par deux piles Lithium CR123A 3V non rechargeables réf 26590 (vendues séparément) Livrée avec une dragonne, un joint d'étanchéité de rechange et un cordon de chargement USB non magnétique Diamètre de la tête : 2,5 cm Diamètre du corps : 2,4 cm Longueur de la lampe : 14,4 cm Poids net : 100 g (sans batterie) Poids brut : 145 g (avec batterie) Couleur : noir Garantie : 5 ans",Accessoires,,
f05b40fb-46b6-4de9-997a-1c4b1ab63b50,A10,14.099342,,01/12/2022,Lampe tactique rechargeable XT12GT LED - 1600 Lumens,https://www.vsmdiffusion.fr/5117-large_default/lampe-tactique-rechargeable-xt12gt-led-1600-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable led Cree XPH35 HI D4 Distance d'éclairage maximale : 603 m Intensité lumineuse maximale : 1600 lumens Autonomie maximale : 200 heures Quatre intensités lumineuses (10, 100, 400 et 1600 lm) Mode clignotant (1600 lm) et mode S.O.S. (100 lm) Bague de stabilisation amovible pour empêcher la lampe de rouler Fabriquée en alliage d'aluminium de qualité aéronautique Résistance aux chutes : 1 m de hauteur Etanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes) Livrée avec une batterie Lithium-Ion 18650 3.6V 3600 mAh réf 99344 Rechargement de la lampe par cordon USB magnétique réf 99361 (fourni) Livrée avec une dragonne, un joint d'étanchéité de rechange et un étui en nylon noir avec attache-mousqueton Fixation pour ceinture/ceinturon (50 mm) et passant M.O.L.L.E. Diamètre de la tête : 4,5 cm Diamètre du corps : 2,5 cm Longueur de la lampe : 16,1 cm Poids net : 155 g (sans batterie) Poids brut : 200 g (avec batterie) Couleur : noir Garantie : 5 ans",Accessoires,,
4a0d64ce-c535-4530-9253-05eafc2bc379,A10,14.099304,,01/12/2022,Lampe tactique XT2C Klarus - 900 Lumens,https://www.vsmdiffusion.fr/3165-large_default/lampe-tactique-xt2c-klarus-900-lumens.jpg,"Caractéristiques : Double interrupteur arrière, utilisation avec une seule main Interrupteur principal tactique avec activation momentanée Le mode stroboscope peut être activé à partir de tous les modes Puissance maximum : 900 Lumens Temps d'utilisation maximum : 190 heures Distance d'éclairage : 190 M LED Cree XM-L2 (U2) avec une durée de vie de 50 000 heures Trois niveaux d'intensité et un mode flash : • 900 Lumens • 256 Lumens • 18 Lumens • Mode strobe 900 Lumens Volts : 3.4V - 8.4V Pile : 2 x CR123A ou 1x 18650 (Vendues séparément) Couleur : Noir Waterproof norme IPX-8 (étanche à l'immersion = 2 M de profondeur pendant 30 minutes) Résistance aux impactes : 1.5 m de hauteur Fabriquée en aluminium aéronautique Dimensions : 135 mm (longueur) x 26.4 mm (diamètre de la tête) x 25 mm (diamètre du corps) Poids net : 81 g (sans batterie) Livré avec clip ceinture, dragonne, joints d'étanchéités de rechange, bouton tactique de rechange Garantie 2 ans",Accessoires,,
872900d9-a156-4ab1-8afb-47a96fa64b38,A10,14.099252,,01/12/2022,Lampe tactique rechargeable XT2CR PRO LED - 2100 Lumens,https://www.vsmdiffusion.fr/9609-large_default/lampe-tactique-rechargeable-xt2cr-pro-led-2100-lumens.jpg,"Fabriquée avec des matériaux de qualité aéronautique résistant à la corrosion, aux chocs et à l'abrasion, la lampe tactique XT2CR PRO est une valeur sûre.Elle se distingue par une puissance d'éclairage de 2100 lumens et une portée maximale de 240 m.La lampe se pilote grâce au double interrupteur de 5ème génération. Intuitif, rapide précis et efficace, vous parcourez les différents modes et les différentes intensités aisément. La lampe XT2CR PRO se recharge via un câble USB de type-C et elle dispose d'un indicateur de niveau de batterie. Il est également possible de connecter directement la lampe à un powerbank. Ce modèle est compatible avec l'allumage déporté 99251Caractéristiques :  Lampe tactique rechargeable led Cree XHP35 HD 6500K avec clip ceinture anti-arrachementDistance d'éclairage maximale : 240 mIntensité lumineuse maximale : 2100 lumensAutonomie minimale : 4 heuresAutonomie maximale : 150 heuresQuatre intensités lumineuses (10, 100, 400 et 2100 lm)Mode clignotant (2100 lm) et mode S.O.S. (100 lm)Fabriquée en alliage d'aluminium de qualité aéronautiqueRésistance aux chutes : 1 m de hauteurEtanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes)Rechargement de la lampe par cordon USB non magnétique réf 99299 (fourni)Livrée avec une batterie Lithium-Ion 18650 3.6V 3100 mAh réf 99371, une dragonne, un joint d'étanchéité de rechange et un étui en nylon noir avec attache-mousquetonFixation pour ceinture/ceinturon (50 mm) et passant M.O.L.L.E.Garantie : 5 ansPoids :140 g (avec batterie)Dimensions :Longueur 12,8 x Diamètre 2,8 cm Coloris :  Noir",Accessoires,,
976193eb-2092-452c-8f6d-af4f61627c2a,VANOS,B0853,,18/11/2022,Jeep Alliée avec Canon Anti Aérien M38-B0853,https://www.quaerius.com/34881-large_default/jeep-alliee-avec-canon-anti-aerien-m38-b0853.jpg,,Autres,,
9af979b0-242e-414f-b798-d42a9faac1e5,VANOS,B0302,,18/11/2022,Camion Militaire à Canon Lourd M38-B0302,https://www.quaerius.com/15998-large_default/camion-militaire-a-canon-lourd-m38-b0302-sluban.jpg,"Le Camion Militaire à Canon Lourd M38-B0302 Sluban est un jeu de construction qui représente un véhicule militaire lourd armé d'un canon pour les frappes à distance, avec soldats.",Autres,,
ddbecf86-3287-4c05-b9e3-fc50903dd32d,VANOS,B0891,,18/11/2022,Chasseur Falcon M38-B0891,https://www.quaerius.com/33762-large_default/chasseur-falcon-m38-b0891.jpg,,Autres,,
cdecc134-d4a4-4cf5-9bff-5f35bd5e05e8,VANOS,B0695,,18/11/2022,Camion Militaire Half-track Allemand Désert M38-B0695,https://www.quaerius.com/15800-large_default/camion-militaire-half-track-allemand-desert-m38-b0695-sluban.jpg,"Le Camion Militaire Half-track Allemand Désert M38-B0695 Sluban est un jeu de construction qui représente un camion half-track allemand de la deuxième guerre mondiale, utilisé dans les zones désertiques.",Autres,,
dc35fff2-6e4a-41a2-a39e-49ac318baa96,VANOS,B0837,,18/11/2022,Véhicule d'Assaut Offroad M38-B0837,https://www.quaerius.com/36004-large_default/vehicule-d-assaut-offroad-m38-b0837.jpg,,Autres,,
2ea0a911-30a7-4525-b254-b972e74301dc,A10,24.600000,,29/09/2022,Lunettes balistiques RACERS,https://www.vsmdiffusion.fr/3511-large_default/lunettes-balistiques-racers.jpg,"Caractéristiques :   Oculaires avec revêtement Sightgard : traitement anti-buée & bonnes propriétés anti-rayures.  Oculaires hautement résistants aux impacts 4 x les exigences de la norme EN 166, conforme aux normes : - STANAG 2920 et STANAG 4296, clause 5 (233m/s) - testés par laboratoire balistique Mellrichstadt - MIL-PRF-31013 clause 3.5.1.1 (198 m/s -rapports de tests internes uniquement) - Branches à mémoire de forme qui s'adaptent à différents tours de tête et offrent un maintien confortable (branches peintes et non injectées) - Pont de nez métal avec des coussinets souple pour optimiser l'ajustement - Monture au design dynamique noire - Livré avec étui souple et cordon - Conformité CE à la norme EN166 : 2001 & EN170 - Classe optique : 1 (meilleur, port permanent) - Marquage Monture : MSA EN 166-FT CE - Résistance mécanique : F (Impact de faible énergie 45m/s) - Résistance température extrême : (-5 à 55 °C): T - Conformité CE  Modèle ""Racers"" Incolore Marquage Oculaires (SightGard) Claires : 2C-1,2 2C: UV + Reconnaissance améliorée des couleurs 1,2 : Transmission lumineuse 92%; Filtre UV 99,9% Applications: usage divers, en intérieur",Autres,,
51b47dc2-1ed7-48e9-ac0d-0bb38a19e0e2,A10,22.052600,"L/NOIR, L/TAN, M/NOIR, M/TAN, XL/NOIR, XL/TAN",09/09/2022,Mitaines Mechanix M-Pact,https://www.vsmdiffusion.fr/7448-large_default/mitaines-mechanix-m-pact-noir.jpg,"Mitaines d'intervention conçues pour les Armées et les Forces de l'Ordre Caractéristiques :Dessus en tissu respirant TrekDry® pour le maintien des mains au frais et au sec avec renfort en caoutchouc thermo-plastique pour la protection des articulations et des phalanges Dessous en microfibre renforcée avec coussinets en mousse D30 au niveau de la paume pour une absorption des chocs et des vibrations Coutures renforcées au niveau du pouce Ajustement du gant par auto-agrippant au niveau du poignet Boucle en nylon pour le transport Certifications : CE 3121 EN 388 / EN 420 Lavage à 30°  Coloris : Noir ou Tan Tailles : M, L, ou XL",Accessoires,Gants,
13532958-5143-418e-b9e8-394786f0a26c,A10,05.060519,,29/09/2022,Montre G-Shock G-Squad GBD-800 noir,https://www.vsmdiffusion.fr/9767-large_default/montre-g-shock-g-squad-gbd-800-noir.jpg,"Après avoir déjà fait sensation en lançant la première montre-bracelet numérique en 1974, CASIO a fortement influencé le marché de l'horlogerie dans les années 1980 en développant la montre-bracelet G-SHOCK réputée pour être quasiment indestructible. La G-SHOCK séduit depuis 35 ans par ses multiples facettes : innovation, robustesse, résistance, design et style... Composition : Design et innovante, la montre-bracelet numérique connectée G-SHOCK G-Squad GBD-800UC est robuste grâce à son cadran en verre minéral et son boîtier et son bracelet en résine, un matériau durable et souple. Caractéristiques : Connexion à un smartphone via Bluetooth® (synchronisation de l'heure et gestion des alarmes de la montre, transfert des données du podomètre et fonction recherche du téléphone en lui faisant émettre une sonnerie afin de le localiser)Calendrier automatiqueHeure universelle (29 fuseaux horaires et grandes villes du monde)Affichage de l'heure au format 12/24Passage automatique à l'heure d'hiver et à l'heure d'étéChronomètre - 1/100ème de seconde - 24 heures avec signal sonoreMémoire de 200 chronométragesPodomètreCinq alarmes quotidiennesSignal sonore des touches (marche/arrêt)Eclairage du cadran par une lumière puissante et colorée par rotation du poignetEtanchéité : jusqu'à 20 bars (ISO 22810)Livrée avec une pile Lithium CR2025Garantie : 2 ans  Dimensions :  54,1 x 48,6 x 15,5 mm  Poids :  59 g Coloris : Noir",Autres,,
e03e17a9-00ba-4b99-ac9c-67c4e3c87c58,A10,30.027349,,01/12/2022,Mousqueton asymétrique léger Sm'D ,https://www.vsmdiffusion.fr/4460-large_default/mousqueton-de-progression-sans-verouillage-spirit-droit.jpg,"Caractéristiques : Mousqueton ultra-léger réalisé en aluminium pour réduire le poids de l'équipement Profil en H assurant un rapport résistance/légèreté optimal et protégeant les marquages de l'abrasion Forme asymétrique en D particulièrement adaptée à la connexion des appareils de type descendeurs ou longes de maintien Design intérieur fluide limitant le risque de point stable et facilitant la rotation du mousqueton Système Keylock® évitant tout accrochage involontaire du mousqueton Trou permettant de connecter les appareils de type Tibloc ou Micro Traxion en limitant le risque de les perdre Verrouillage manuel à vis Screw-Lock® avec témoin visuel rouge lorsque le mousqueton n'est pas verrouillé Résistance grand axe : 22 kN Résistance petit axe : 8 kN Résistance doigt ouvert : 7 kN Ouverture : 20 mm Poids : 45 g Couleur : noir Certifications : CE EN 362, EAC, NFPA 1983 Technical Use Garantie : 3 ans",Autres,,
f50ff38d-1e9b-4efb-bdab-a29edae49bd4,A10,30.027348,,01/12/2022,Mousqueton asymétrique léger verrouillage Screw-Lock,https://www.vsmdiffusion.fr/4461-large_default/mousqueton-de-progression-sans-verouillage-spirit-droit.jpg,"Caractéristiques : Mousqueton ultra-léger réalisé en aluminium pour réduire le poids de l'équipement Profil en H assurant un rapport résistance/légèreté optimal et protégeant les marquages de l'abrasion Forme asymétrique en D particulièrement adaptée à la connexion des appareils de type descendeurs ou longes de maintien Design intérieur fluide limitant le risque de point stable et facilitant la rotation du mousqueton Système Keylock® évitant tout accrochage involontaire du mousqueton Trou permettant de connecter les appareils de type Tibloc ou Micro Traxion en limitant le risque de les perdre Verrouillage manuel à vis Screw-Lock® avec témoin visuel rouge lorsque le mousqueton n'est pas verrouillé Résistance grand axe : 22 kN Résistance petit axe : 8 kN Résistance doigt ouvert : 7 kN Ouverture : 20 mm Poids : 45 g Couleur : noir Certifications : CE EN 362, EAC, NFPA 1983 Technical Use Garantie : 3 ans",Autres,,
3bb2ac0e-068d-44eb-a1eb-464b2c5aebd1,HIGHLANDER,HS004,,03/11/2023,Canvas webbing Haversack with shoulder strap,https://cdn.shopify.com/s/files/1/0618/6264/1948/products/HS004-BE-01-WEBBINGHAVERSACK.jpg?v=1679401556,"Made from washed canvas, the Canvas webbing Haversack classic design looks good anywhere, from the forests of Glentress to the streets of Edinburgh. With a large main compartment, you have plenty of room for your daily essentials, and adjustable shoulder strap make the Canvas webbing Haversack comfortable to carry with you wherever your day takes you.",Accessoires,Sacs,
4b1244ee-26a2-4013-a065-198d0377ac2f,A10,31.202168,,28/09/2022,Panneau solaire Solar Adventurer II,https://www.vsmdiffusion.fr/9593-large_default/panneau-solaire-solar-adventurer-ii.jpg,"Caractéristiques : Compact et puissant, le chargeur solaire Solar Adventurer II est composé d'une part de deux panneaux solaires et d'autre part d'une batterie intégrée de 10 000 mAh. Il permet ainsi de charger, en direct via ses panneaux solaires ou à tout moment via sa batterie avec un port USB-C PD 18 W bidirectionnel la plupart des appareils électroniques 5 V, comme les lampes tactiques ou frontales, les téléphones portables, les GPS, les appareils photos, les montres connectées et également les tablettes, les ordinateurs portables USB-C compatibles. Cet équipement est idéal pour une utilisation en bivouac ou en randonnée grâce sa petite taille et sa sangle de transport. Capacité : 10 000 mAh (37Wh)Rechargement de la batterie interne via ses panneaux solaires intégrés ou via une prise secteur grâce à son cordon USB vers USB-C (fourni)Une entrée/sortie USB-C : 5V/3A, 9V/2A, 12V/1,5A PD 18W MaxUne sortie USB : 5V/3A, 9V/2A, 12V/1,5A Quick Charge 3.0Quatre témoins de charge lumineux dont chacun indique 25% de la charge totaleBoîtier robuste et résistant à l'eauLivré avec un cordon USB vers USB-C et une sangle en nylon avec fixation par auto-agrippantGarantie : 1 an Dimensions :Dimensions du boîtier plié : 10,5 x 13,5 x 2,7 cmDimensions du boîtier déplié : 21 x 13,5 x 2 cm Poids : 385 g",Autres,,
a3281d4e-1c9a-4ed3-9e4d-dcab4ac79acc,MP-SEC,C111,,03/04/2024,C111 noir,https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/r/ark-c111-bk-v2.jpg,"Pantalon de combat noir avec zips de type guérilla, il est léger et très fonctionnel. Son tissu quadrillé est résistant aux déchirures, silencieux et déperlant. Il devient vite indispensable en mission.",Autres,,
bc980b48-af61-4faf-bcc9-2ba47a74d7aa,MP-SEC,C160,,03/04/2024,Lacets 160 cm,https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/o/low-lacets-lowa_1_1_1_1_1.jpg,Paires de lacets Lowa d'une longueur de 160 cm. Paire disponible en plusieurs coloris.,Autres,,
4019d66f-f3e7-4da0-97cc-d74224005fa9,GILBERT,P125,"36/CAMO, 38/CAMO, 40/CAMO, 42/CAMO, 44/CAMO, 46/CAMO, 48/CAMO, 50/CAMO, 52/CAMO, 54/CAMO, 56/CAMO, 58/CAMO, 60/CAMO",07/01/2023,Pantalon Grand Froid Camouflage CE,https://www.gilbert-production.fr/214-home_default/pantalon-grand-froid-camouflage-ce.jpg,"Ce Pantalon est prévu pour les environnements très froid. Entièrement doublé polaire, il maintient parfaitement la chaleur près du corps, tout en étant très Doux et Confortable.",Vêtements,Bas,Pantalons
815d443d-4fd4-4713-8577-06cb91b9908c,GILBERT,P769,"36/CAMO, 36/DESERT, 38/CAMO, 38/DESERT, 40/CAMO, 40/DESERT, 42/CAMO, 42/DESERT, 44/CAMO, 44/DESERT, 46/CAMO, 46/DESERT, 48/CAMO, 48/DESERT, 50/CAMO, 50/DESERT, 52/CAMO, 52/DESERT, 54/CAMO, 54/DESERT, 56/CAMO, 56/DESERT, 58/CAMO, 58/DESERT, 60/CAMO, 60/DESERT",07/01/2023,Pantalon Combat Camouflage CE,https://www.gilbert-production.fr/212-home_default/pantalon-de-combat-camouflage-ce.jpg,"Ce Pantalon tactique est un modèle basé sur le Pantalon de Combat de l’Armée Française.  Il s’accorde avec les chemises de combats, et les chemises UBAS. C’est un modèle Confortable, Ultra-résistant et Confortable.",Vêtements,Bas,Pantalons
dc1cbc32-35e4-4fed-b76a-152aac8e3ef8,A10,37.201877,"34/BLEU, 34/NOIR, 36/BLEU, 36/NOIR, 38/BLEU, 38/NOIR, 40/BLEU, 40/NOIR, 42/BLEU, 42/NOIR, 44/BLEU, 44/NOIR, 46/BLEU, 46/NOIR, 48/BLEU, 48/NOIR, 50/BLEU, 50/NOIR, 52/BLEU, 52/NOIR, 54/BLEU, 54/NOIR, 56/BLEU, 56/NOIR, 58/BLEU, 58/NOIR, 60/BLEU, 60/NOIR",10/09/2022,Pantalon F2 bandes rétro-réfléchissantes Noir,https://www.vsmdiffusion.fr/4280-large_default/pantalon-f2-bandes-retro-reflechissantes-noir.jpg,"Composition : Composition : 65% coton, 35% polyesterTissu satin 270 g/m² Caractéristiques : Taille élastiquée pour un meilleur confort Passants pour ceinture 2 poches italiennes 2 poches mi-cuisses avec soufflet et rabat par boutons-pression Renforts genoux Braguette avec zip Bas de pantalon élastiqué avec bande rétro-réfléchissante Livré sans ceinture Lavage à 30°Entrejambe : 76 cm Tailles : 36 au 60 Coloris : Noir",Vêtements,Bas,Pantalons
57ae3178-8b53-440d-8be6-6bbe88571678,GILBERT,P772,"L/CAMO, M/CAMO, S/CAMO, XL/CAMO, XS/CAMO, XXL/CAMO, XXS/CAMO",23/05/2023,Pantalon F3 270 Camouflage CE,https://www.gilbert-production.fr/304-home_default/pantalon-f3-270-camouflage-ce-.jpg,"Découvrez le nouveau Pantalon Militaire F3 de l’Armée Française : un Pantalon Technique, Confortable et Ultra Résistant.",Vêtements,Bas,Pantalons
c5f03126-aa61-4dce-8e99-a9e8012eb05c,GILBERT,P772C,"L/CAMO, M/CAMO, S/CAMO, XL/CAMO, XS/CAMO, XXL/CAMO, XXS/CAMO",16/03/2024,Pantalon F3 270 Camouflage CE,https://www.gilbert-production.fr/304-home_default/pantalon-f3-270-camouflage-ce-.jpg,"Découvrez le nouveau Pantalon Militaire F3 de l’Armée Française : un Pantalon Technique, Confortable et Ultra Résistant.",Vêtements,Bas,Pantalons
bfd08f05-9d7a-4c62-afdd-a627e6b1e6cf,GILBERT,P722,"36/CAMO, 36/KAKI, 38/CAMO, 38/KAKI, 40/CAMO, 40/KAKI, 42/CAMO, 42/KAKI, 44/CAMO, 44/KAKI, 46/CAMO, 46/KAKI, 48/CAMO, 48/KAKI, 50/CAMO, 50/KAKI, 52/CAMO, 52/KAKI, 54/CAMO, 54/KAKI, 56/CAMO, 56/KAKI, 58/CAMO, 58/KAKI, 60/CAMO, 60/KAKI",07/01/2023,Pantalon ARES Noir,https://www.gilbert-production.fr/341-home_default/pantalon-ares-noir.jpg,"Adapté aux Professionnels comme aux Particuliers pour les loisirs, ce Pantalon Arès est un bon compromis. Son Style classique lui permet de s’intégrer dans tous les corps de Métiers. Pratique et Fonctionnel, il sera votre allié au quotidien ! Ce Pantalon Arès existe en Camouflage CE (Satin ou Ripstop), Noir et Kaki.",Vêtements,Bas,Pantalons
c53e3200-5a62-46d3-8eb6-03e06f3f9e4f,HELIKON-TEX,SP-MBD-NR-34,"3XL/LONG, 3XL/REGULAR, 4XL/LONG, 4XL/REGULAR, L/LONG, L/REGULAR, M/LONG, M/REGULAR, S/LONG, S/REGULAR, XL/LONG, XL/REGULAR, XS/LONG, XS/REGULAR, XXL/LONG, XXL/REGULAR",06/09/2022,Patrol-autumn lato-2021,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/s/p/sp-mbd-nr-11.jpg,,Vêtements,Bas,Pantalons
